,uid,method,epsilon,mean_ql,kl_div,max_div,adv_err
40,682,PL,0.2,1.530662307240338,0.16660003148159114,,0.7918263717718101
41,682,OPT-LOC-DP,0.2,0.7976071709758679,0.06529546234543915,,0.7870802370576333
42,682,OPT-SEM-IND,0.2,0.23900961368822454,0.0,,0.8010693038150933
43,682,USS,0.2,0.8320925062543325,0.1516513639206705,,0.8010693038150931
44,682,ESSA,0.2,0.4102223377850194,0.1554141667716978,,0.8000413627993117
45,842,PL,0.2,1.6881635334722611,0.13558781576129567,,0.6808418195583273
46,842,OPT-LOC-DP,0.2,0.6852436144957534,0.0,,0.6855568900916056
47,842,OPT-SEM-IND,0.2,0.16562188282740808,0.0,,0.6855568900916056
48,842,USS,0.2,0.9096584487760004,0.12295151549436624,,0.6855568900916059
49,842,ESSA,0.2,0.44843675032592184,0.13499076859518963,,0.6850271451447759
50,22,PL,0.6000000000000001,1.297689984382964,0.1336591359092177,,0.9124206615249992
51,22,OPT-LOC-DP,0.6000000000000001,1.0367961421790575,0.14055878298021854,,0.9895924726171892
52,22,OPT-SEM-IND,0.6000000000000001,0.2529388129438282,0.13475537422930575,,1.0317068576336823
53,22,ESSA,0.6000000000000001,0.3999273515347475,0.11347452166053734,,1.0578525776330494
54,54,PL,0.6000000000000001,1.2661876381990032,0.18206805648010985,,0.677488239958645
55,54,OPT-LOC-DP,0.6000000000000001,0.8682996379420004,0.1374847866389526,,0.7823251651122194
56,54,OPT-SEM-IND,0.6000000000000001,0.2571840804492984,0.14624696536059326,,0.7898895097418126
57,54,ESSA,0.6000000000000001,0.4124578877180344,0.16945097682698007,,0.8854734421286556
58,111,PL,0.6000000000000001,1.2953817985351195,0.1573325446632133,,0.8771889891376881
59,111,OPT-LOC-DP,0.6000000000000001,1.0078125669480327,0.12857779757970264,,0.9591375386505154
60,111,OPT-SEM-IND,0.6000000000000001,0.23147542427027842,0.12121397403844371,,1.0148587816745964
61,111,ESSA,0.6000000000000001,0.3929248123980124,0.1491529406801066,,1.0398501069002646
62,243,PL,0.6000000000000001,1.3851010549249665,0.16413791877492417,,0.36302072052664713
63,243,OPT-LOC-DP,0.6000000000000001,0.3544911514611089,0.1425586546016024,,0.3437449014783637
64,243,OPT-SEM-IND,0.6000000000000001,0.16927008261500798,0.0,,0.3906281364541772
65,243,ESSA,0.6000000000000001,0.39972937726484004,0.14720931787822328,,0.38805247290753464
66,378,PL,0.6000000000000001,1.19974783271906,0.15600589153471403,,0.34580268663790736
67,378,OPT-LOC-DP,0.6000000000000001,0.39140094608228315,0.0,,0.39140094608228326
68,378,OPT-SEM-IND,0.6000000000000001,0.2314225346075514,0.1001222912654838,,0.35963543584402474
69,378,ESSA,0.6000000000000001,0.3989648863241581,0.13225089348996405,,0.3878786888315147
70,457,PL,0.6000000000000001,1.2997847467147694,0.1483314039381129,,0.529762234533046
71,457,OPT-LOC-DP,0.6000000000000001,0.5502596303429526,0.12351730349127112,,0.5221928454558932
72,457,OPT-SEM-IND,0.6000000000000001,0.18317283870182807,0.11196644500041011,,0.5844359635939382
73,457,ESSA,0.6000000000000001,0.40062738850963797,0.13117630261939625,,0.6076403267596422
74,578,PL,0.6000000000000001,1.3981375797554354,0.14087568452530638,,0.7480967554997104
75,578,OPT-LOC-DP,0.6000000000000001,0.88230029905868,0.07122405171095951,,0.7714321643052097
76,578,OPT-SEM-IND,0.6000000000000001,0.24853391532747868,0.12435462529528064,,0.8405105377651824
77,578,ESSA,0.6000000000000001,0.41920423900108766,0.1274519012053774,,0.8826967008450832
78,590,PL,0.6000000000000001,1.2060995058684914,0.15973578169311833,,0.5820429546490234
79,590,OPT-LOC-DP,0.6000000000000001,0.5834057539414752,0.10689739655273794,,0.5552867520662216
80,590,OPT-SEM-IND,0.6000000000000001,0.1996590197396051,0.10940458060777039,,0.5820650920185854
81,590,ESSA,0.6000000000000001,0.3864791099162852,0.14862174932271796,,0.5999260960228989
82,682,PL,0.6000000000000001,1.298692743625047,0.16657629214298497,,0.7740642502475232
83,682,OPT-LOC-DP,0.6000000000000001,0.7652681635005704,0.1419138556038689,,0.7188752375461523
84,682,OPT-SEM-IND,0.6000000000000001,0.23246587291585305,0.10731905716771016,,0.7928683532844811
85,682,ESSA,0.6000000000000001,0.40859084515570504,0.15661344380620243,,0.798021721474867
86,842,PL,0.6000000000000001,1.4503086581993196,0.1389701440068935,,0.6668628302961719
87,842,OPT-LOC-DP,0.6000000000000001,0.6520536223242336,0.0,,0.6855568900916056
88,842,OPT-SEM-IND,0.6000000000000001,0.16562188282740808,0.0,,0.6855568900916056
89,842,ESSA,0.6000000000000001,0.4472010050351346,0.13682772553270828,,0.6839912998286877
90,22,PL,1.0000000000000002,1.0983249082085096,0.15175546312580346,,0.7977212179355577
91,22,OPT-LOC-DP,1.0000000000000002,0.9871558575820234,0.20694703512895363,,0.9222846588834752
92,22,OPT-SEM-IND,1.0000000000000002,0.23257099435338036,0.20821281860472418,,1.0104006362981088
93,22,ESSA,1.0000000000000002,0.3979403841898954,0.11330927006055704,,1.048200282941499
94,54,PL,1.0000000000000002,1.078516564219415,0.1982130759887564,,0.5887338391017141
95,54,OPT-LOC-DP,1.0000000000000002,0.8321736588446589,0.22657433701305038,,0.694934151718464
96,54,OPT-SEM-IND,1.0000000000000002,0.23617833823429207,0.23046243612258546,,0.7069331939245169
97,54,ESSA,1.0000000000000002,0.4090328483273525,0.1689700536982776,,0.8686275139326046
98,111,PL,1.0000000000000002,1.1021180306801546,0.17235045179037126,,0.7254748852660993
99,111,OPT-LOC-DP,1.0000000000000002,0.9414827612554896,0.20652470161082512,,0.8736803040667882
100,111,OPT-SEM-IND,1.0000000000000002,0.2131986522052244,0.20940098661618106,,1.0267777523063333
101,111,ESSA,1.0000000000000002,0.39127484758874403,0.14807484695613882,,1.0344004340791226
102,243,PL,1.0000000000000002,1.1360918948418823,0.16320971748447227,,0.33298744546562553
103,243,OPT-LOC-DP,1.0000000000000002,0.3273505322846837,0.21174954634052928,,0.2909915814174984
104,243,OPT-SEM-IND,1.0000000000000002,0.1477244779723987,0.13628520526483898,,0.26818390984857055
105,243,ESSA,1.0000000000000002,0.3958932878297284,0.1429596723271527,,0.38635346294948714
106,378,PL,1.0000000000000002,1.0427033293253998,0.1500614947123238,,0.303998477810079
107,378,OPT-LOC-DP,1.0000000000000002,0.3774723450469552,0.16949251840908047,,0.29871813660602897
108,378,OPT-SEM-IND,1.0000000000000002,0.20320932418929055,0.1846133770049787,,0.2405192750274574
109,378,ESSA,1.0000000000000002,0.39677982651802896,0.13317423187814065,,0.3853529255367494
110,457,PL,1.0000000000000002,1.0946024350507635,0.14737024236286667,,0.4550527640128962
111,457,OPT-LOC-DP,1.0000000000000002,0.5027113565775205,0.1946276675418973,,0.4607793680046219
112,457,OPT-SEM-IND,1.0000000000000002,0.17454022954053905,0.16226688920693702,,0.5717564924092762
113,457,ESSA,1.0000000000000002,0.3980951328443446,0.1302936690014495,,0.6068659922274768
114,578,PL,1.0000000000000002,1.1448346226952297,0.16334472748369253,,0.6684599148278942
115,578,OPT-LOC-DP,1.0000000000000002,0.8570112053770451,0.13544754032915116,,0.6948070477045438
116,578,OPT-SEM-IND,1.0000000000000002,0.22378737594025908,0.19397985038109247,,0.7897206734295177
117,578,ESSA,1.0000000000000002,0.416253544994425,0.12735667892390015,,0.8711342449820147
118,590,PL,1.0000000000000002,1.0518583330038673,0.17584672125250517,,0.5686855669914281
119,590,OPT-LOC-DP,1.0000000000000002,0.5509795285657654,0.1500957762795306,,0.5564642980841853
120,590,OPT-SEM-IND,1.0000000000000002,0.18425768723682748,0.2007684924034832,,0.5584872026363585
121,590,ESSA,1.0000000000000002,0.38520111930300444,0.14775429842548857,,0.5986537159023196
122,682,PL,1.0000000000000002,1.109591548162334,0.17626053487176171,,0.7552124400651082
123,682,OPT-LOC-DP,1.0000000000000002,0.7250273496006158,0.21494499387461907,,0.647996557566044
124,682,OPT-SEM-IND,1.0000000000000002,0.21854017684924132,0.15397627546932516,,0.7804532941388284
125,682,ESSA,1.0000000000000002,0.40674565823363906,0.15725805844434887,,0.7960519305693972
126,842,PL,1.0000000000000002,1.245348398897111,0.14471604561179932,,0.647290534272389
127,842,OPT-LOC-DP,1.0000000000000002,0.5973055204937409,0.19343369900138854,,0.5720153334746578
128,842,OPT-SEM-IND,1.0000000000000002,0.1556568956197424,0.2033780220479595,,0.6082072021181295
129,842,ESSA,1.0000000000000002,0.446243034657138,0.13668744706088506,,0.6829864556616867
130,22,PL,1.4000000000000001,0.9386551809604099,0.18123772558444648,,0.7061273939158399
131,22,OPT-LOC-DP,1.4000000000000001,0.9200087337738465,0.2749815622203993,,0.8477622681029973
132,22,OPT-SEM-IND,1.4000000000000001,0.2104336425936651,0.2816605575808999,,0.9990931783312208
133,22,ESSA,1.4000000000000001,0.39554260330226687,0.11333029342499867,,1.0388943073383992
134,54,PL,1.4000000000000001,0.9270915629762569,0.21643697626688654,,0.5416235531837815
135,54,OPT-LOC-DP,1.4000000000000001,0.7871341023196985,0.19453841128382954,,0.6996813668707376
136,54,OPT-SEM-IND,1.4000000000000001,0.2161758413409672,0.2989933282099448,,0.6356159672794142
137,54,ESSA,1.4000000000000001,0.40688682742335114,0.17077414723631165,,0.8523444670224891
138,111,PL,1.4000000000000001,0.9391284765153844,0.19773223879519106,,0.623721971254398
139,111,OPT-LOC-DP,1.4000000000000001,0.8730126109566567,0.28323297300067724,,0.7821658117361796
140,111,OPT-SEM-IND,1.4000000000000001,0.1940225519585837,0.2892343463533145,,0.9764940692276336
141,111,ESSA,1.4000000000000001,0.38907001408928954,0.1471222501200255,,1.0289313179848474
142,243,PL,1.4000000000000001,0.9327018367600962,0.18003035465027792,,0.3063193804415339
143,243,OPT-LOC-DP,1.4000000000000001,0.3056456387247196,0.2652291448988865,,0.20341921358882525
144,243,OPT-SEM-IND,1.4000000000000001,0.13160807874359617,0.27959265960976065,,0.20401494257755556
145,243,ESSA,1.4000000000000001,0.3927849955090658,0.14444101635650497,,0.3846725388797848
146,378,PL,1.4000000000000001,0.9187649485124886,0.16408314588022374,,0.2599841089399516
147,378,OPT-LOC-DP,1.4000000000000001,0.364606697797801,0.19829613493053871,,0.2739396413165596
148,378,OPT-SEM-IND,1.4000000000000001,0.17479587799815074,0.2891377528047626,,0.19634813798447998
149,378,ESSA,1.4000000000000001,0.39526128165865126,0.13469441884044178,,0.38268560329014306
150,457,PL,1.4000000000000001,0.9395543265569126,0.16417898514023233,,0.3700364270032634
151,457,OPT-LOC-DP,1.4000000000000001,0.4622164484320578,0.21847445379510305,,0.3990236310859474
152,457,OPT-SEM-IND,1.4000000000000001,0.1612091903319055,0.28284290925582717,,0.5682556731013669
153,457,ESSA,1.4000000000000001,0.395697953277137,0.13080169964473587,,0.6042912614084313
154,578,PL,1.4000000000000001,0.9534548557438723,0.1822555022434143,,0.6035886920540607
155,578,OPT-LOC-DP,1.4000000000000001,0.7997093758206643,0.24541386678391508,,0.5758928729982802
156,578,OPT-SEM-IND,1.4000000000000001,0.19916596558663588,0.28289020407456844,,0.7261083574769888
157,578,ESSA,1.4000000000000001,0.41337773321657756,0.12679543724196538,,0.8596955036035487
158,590,PL,1.4000000000000001,0.9224036119767832,0.1882079236514795,,0.5530849157884021
159,590,OPT-LOC-DP,1.4000000000000001,0.51401619672353,0.1921149523715059,,0.5426166530209068
160,590,OPT-SEM-IND,1.4000000000000001,0.16704690419857196,0.28241469740993724,,0.5078990060050732
161,590,ESSA,1.4000000000000001,0.3841098354759148,0.1470954195590248,,0.5973490087993159
162,682,PL,1.4000000000000001,0.9559516015615707,0.19149127054240256,,0.7350690833098674
163,682,OPT-LOC-DP,1.4000000000000001,0.6817928000084544,0.29214063796367307,,0.5546672617849542
164,682,OPT-SEM-IND,1.4000000000000001,0.20105393308266148,0.3029667977573112,,0.7542113909638815
165,682,ESSA,1.4000000000000001,0.40481274911846293,0.15931975137860885,,0.7941336601844656
166,842,PL,1.4000000000000001,1.0543606206912506,0.16434483079157308,,0.6070039457139543
167,842,OPT-LOC-DP,1.4000000000000001,0.5457952456509076,0.27829479110797883,,0.47612045508899825
168,842,OPT-SEM-IND,1.4000000000000001,0.13070270697128608,0.2671701794986242,,0.5656559294746516
169,842,ESSA,1.4000000000000001,0.4454936186976094,0.13787091610559762,,0.6820117148029632
170,22,PL,1.8000000000000003,0.8127034157873035,0.20578695287566565,,0.6450936604596229
171,22,OPT-LOC-DP,1.8000000000000003,0.8524187126226049,0.3329061800043451,,0.8137201755232075
172,22,OPT-SEM-IND,1.8000000000000003,0.19042683615435438,0.3541555056306571,,0.9744039897014855
173,22,ESSA,1.8000000000000003,0.3936361690350333,0.11424747421337607,,1.029965697467375
174,54,PL,1.8000000000000003,0.8109186888184435,0.23424097782652745,,0.5185992948514943
175,54,OPT-LOC-DP,1.8000000000000003,0.739321571398542,0.2058444415850489,,0.6534299685614433
176,54,OPT-SEM-IND,1.8000000000000003,0.19853541196671531,0.362033607191358,,0.5595626426074221
177,54,ESSA,1.8000000000000003,0.404957388326077,0.17230500961333198,,0.8350500363104465
178,111,PL,1.8000000000000003,0.8151349897486707,0.2226518099866413,,0.5587623318019678
179,111,OPT-LOC-DP,1.8000000000000003,0.8041552045908857,0.31576739371362395,,0.6928918851315613
180,111,OPT-SEM-IND,1.8000000000000003,0.17596799832403157,0.35093662577248413,,0.9616925535540868
181,111,ESSA,1.8000000000000003,0.38706007261571834,0.14698589771046536,,1.0202585301306688
182,243,PL,1.8000000000000003,0.7862501768240484,0.19585010269739586,,0.2857463781822698
183,243,OPT-LOC-DP,1.8000000000000003,0.29198174200026317,0.2380352083739565,,0.18499284955393513
184,243,OPT-SEM-IND,1.8000000000000003,0.11491801451307748,0.35154899403365275,,0.15536167563890163
185,243,ESSA,1.8000000000000003,0.3904732102221308,0.14769572449406465,,0.38301239365882217
186,378,PL,1.8000000000000003,0.8032917521072814,0.19789129617162324,,0.21925733390365376
187,378,OPT-LOC-DP,1.8000000000000003,0.3295585917691644,0.33350550597036427,,0.211867776722588
188,378,OPT-SEM-IND,1.8000000000000003,0.1506244070091675,0.34669073182101845,,0.16211921962861808
189,378,ESSA,1.8000000000000003,0.3929996134930779,0.13332508395766526,,0.3798777422291085
190,457,PL,1.8000000000000003,0.8020482345636739,0.1941190312257279,,0.28760760977923977
191,457,OPT-LOC-DP,1.8000000000000003,0.4204431413276524,0.2981350502653931,,0.32396357536161813
192,457,OPT-SEM-IND,1.8000000000000003,0.14505687659770894,0.3640482601472249,,0.43588039292156494
193,457,ESSA,1.8000000000000003,0.39216656212100126,0.12896015730827606,,0.5985340763142617
194,578,PL,1.8000000000000003,0.8099165811538326,0.20806920914987734,,0.553059904217346
195,578,OPT-LOC-DP,1.8000000000000003,0.7223105254730591,0.30684069310212553,,0.5378364010990853
196,578,OPT-SEM-IND,1.8000000000000003,0.1773014219052675,0.35098855010822594,,0.67448390770889
197,578,ESSA,1.8000000000000003,0.41113441277497165,0.12776019365415323,,0.8483966854045129
198,590,PL,1.8000000000000003,0.8068362140275316,0.20344788332498417,,0.5166856885868653
199,590,OPT-LOC-DP,1.8000000000000003,0.47631189891502346,0.3300054221276014,,0.41571416617954327
200,590,OPT-SEM-IND,1.8000000000000003,0.15028979967105982,0.35111481630440966,,0.45546266254557427
201,590,ESSA,1.8000000000000003,0.38231746189763754,0.1476891673306836,,0.5960140867002601
202,682,PL,1.8000000000000003,0.820553815637758,0.221137097688798,,0.7205415915160035
203,682,OPT-LOC-DP,1.8000000000000003,0.629358234073216,0.23903543849888312,,0.47847485120251276
204,682,OPT-SEM-IND,1.8000000000000003,0.1810630514072575,0.3464355157821591,,0.7511228396578542
205,682,ESSA,1.8000000000000003,0.402842602364991,0.15793500623989565,,0.7922683900211798
206,842,PL,1.8000000000000003,0.897403673715214,0.18622584370900905,,0.5451383573681051
207,842,OPT-LOC-DP,1.8000000000000003,0.4885936669287393,0.27741474731809723,,0.47440436545712944
208,842,OPT-SEM-IND,1.8000000000000003,0.10951657705503162,0.3096526322175927,,0.5573722327964143
209,842,ESSA,1.8000000000000003,0.44496173473991935,0.13713981968245087,,0.6810658847241318
